45.34022, 09.09770, 
45.34029, 09.09767, 
45.34040, 09.09765, 
45.34047, 09.09766, 
45.34060, 09.09771, 
45.34071, 09.09783, 
45.34080, 09.09798, 
45.34085, 09.09816, 
45.34086, 09.09834, 
45.34084, 09.09847, 
45.34080, 09.09853, 
45.34076, 09.09863, 
45.34070, 09.09872, 
45.34060, 09.09882, 
45.34050, 09.09887, 
45.34039, 09.09887, 
45.34030, 09.09885, 
45.33931, 09.09795, 
45.33929, 09.09794, 
45.33883, 09.09750, 
45.33873, 09.09751, 
45.33778, 09.09662, 
45.33697, 09.09595, 
45.33628, 09.09543, 
45.33497, 09.09460, 
45.33496, 09.09460, 
45.32275, 09.08766, 
45.32224, 09.08732, 
45.32149, 09.08675, 
45.30943, 09.07529, 
45.30910, 09.07502, 
45.30910, 09.07501, 
45.30883, 09.07480, 
45.30641, 09.07314, 
45.30635, 09.07311, 
45.29352, 09.06450, 
45.29283, 09.06415, 
45.26415, 09.05354, 
45.26297, 09.05296, 
45.26296, 09.05296, 
45.24612, 09.04217, 
45.24611, 09.04217, 
45.24513, 09.04154, 
45.24512, 09.04154, 
45.24415, 09.04087, 
45.22765, 09.02649, 
45.22760, 09.02643, 
45.22748, 09.02634, 
45.22450, 09.02372, 
45.22449, 09.02372, 
45.22183, 09.02139, 
45.22182, 09.02139, 
45.21923, 09.01915, 
45.21851, 09.01866, 
45.21774, 09.01822, 
45.21734, 09.01803, 
45.21649, 09.01770, 
45.21578, 09.01750, 
45.21137, 09.01655, 
45.21034, 09.01645, 
45.20988, 09.01645, 
45.20902, 09.01651, 
45.20901, 09.01652, 
45.20885, 09.01654, 
45.20335, 09.01770, 
45.20331, 09.01770, 
45.20239, 09.01791, 
45.20222, 09.01793, 
45.20178, 09.01802, 
45.20175, 09.01802, 
45.20152, 09.01808, 
45.20072, 09.01821, 
45.20023, 09.01825, 
45.19980, 09.01825, 
45.19935, 09.01821, 
45.19858, 09.01809, 
45.19809, 09.01795, 
45.19747, 09.01772, 
45.19705, 09.01753, 
45.18589, 09.01093, 
45.18588, 09.01092, 
45.18575, 09.01085, 
45.18573, 09.01083, 
45.18361, 09.00959, 
45.18342, 09.00946, 
45.18341, 09.00946, 
45.17642, 09.00531, 
45.16541, 09.00001, 
45.16541, 09.00000, 
45.15795, 08.99640, 
45.15794, 08.99640, 
45.15026, 08.99267, 
45.13598, 08.98387, 
45.13595, 08.98386, 
45.12814, 08.97905, 
45.12734, 08.97863, 
45.12732, 08.97863, 
45.12718, 08.97856, 
45.12717, 08.97856, 
45.12631, 08.97820, 
45.12515, 08.97787, 
45.11877, 08.97669, 
45.11874, 08.97669, 
45.11755, 08.97647, 
45.11753, 08.97646, 
45.11571, 08.97612, 
45.11568, 08.97612, 
45.11281, 08.97558, 
45.11216, 08.97543, 
45.11181, 08.97532, 
45.11180, 08.97532, 
45.11112, 08.97509, 
45.11107, 08.97506, 
45.10311, 08.97158, 
45.10310, 08.97157, 
45.09732, 08.96905, 
45.09626, 08.96868, 
45.09569, 08.96854, 
45.09468, 08.96837, 
45.09394, 08.96831, 
45.09298, 08.96832, 
45.09251, 08.96838, 
45.09244, 08.96838, 
45.09146, 08.96855, 
45.09054, 08.96881, 
45.08836, 08.96964, 
45.08826, 08.96969, 
45.08825, 08.96969, 
45.08317, 08.97181, 
45.08316, 08.97181, 
45.08248, 08.97210, 
45.08244, 08.97211, 
45.07954, 08.97331, 
45.07860, 08.97360, 
45.07829, 08.97367, 
45.07793, 08.97371, 
45.07784, 08.97373, 
45.07754, 08.97376, 
45.07721, 08.97376, 
45.07680, 08.97373, 
45.07598, 08.97357, 
45.07561, 08.97346, 
45.07529, 08.97334, 
45.07497, 08.97319, 
45.07445, 08.97289, 
45.07392, 08.97252, 
45.07325, 08.97195, 
45.06656, 08.96467, 
45.06651, 08.96460, 
45.06408, 08.96199, 
45.06384, 08.96168, 
45.05686, 08.95408, 
45.05621, 08.95345, 
45.05550, 08.95288, 
45.05128, 08.94987, 
45.05125, 08.94984, 
45.01743, 08.92601, 
45.00426, 08.91656, 
45.00422, 08.91654, 
44.97855, 08.89819, 
44.97612, 08.89636, 
44.97544, 08.89570, 
44.95616, 08.87519, 
44.95557, 08.87447, 
44.95519, 08.87395, 
44.95481, 08.87335, 
44.95427, 08.87234, 
44.95199, 08.86658, 
44.95160, 08.86571, 
44.95132, 08.86517, 
44.95061, 08.86403, 
44.94995, 08.86317, 
44.94940, 08.86258, 
44.94877, 08.86201, 
44.94837, 08.86170, 
44.94559, 08.85993, 
44.94554, 08.85991, 
44.94428, 08.85910, 
44.94420, 08.85906, 
44.92419, 08.84646, 
44.92288, 08.84576, 
44.92204, 08.84540, 
44.92051, 08.84489, 
44.92048, 08.84489, 
44.91955, 08.84468, 
44.91834, 08.84451, 
44.91191, 08.84389, 
44.91179, 08.84389, 
44.90319, 08.84308, 
44.90307, 08.84308, 
44.90035, 08.84275, 
44.89483, 08.84182, 
44.89355, 08.84165, 
44.89092, 08.84109, 
44.89057, 08.84099, 
44.88870, 08.84028, 
44.87752, 08.83502, 
44.87175, 08.83255, 
44.87168, 08.83253, 
44.86813, 08.83097, 
44.86719, 08.83063, 
44.86645, 08.83041, 
44.86594, 08.83029, 
44.86485, 08.83010, 
44.85311, 08.82943, 
44.85309, 08.82942, 
44.84446, 08.82896, 
44.84435, 08.82885, 
44.84046, 08.82862, 
44.83585, 08.82790, 
44.83557, 08.82783, 
44.83530, 08.82773, 
44.83489, 08.82753, 
44.83461, 08.82733, 
44.83429, 08.82706, 
44.83379, 08.82648, 
44.83343, 08.82592, 
44.83300, 08.82506, 
44.83255, 08.82386, 
44.83243, 08.82360, 
44.82604, 08.79665, 
44.82524, 08.79383, 
44.82441, 08.79143, 
44.82440, 08.79142, 
44.82365, 08.78955, 
44.82364, 08.78955, 
44.82317, 08.78848, 
44.82232, 08.78676, 
44.82136, 08.78503, 
44.81826, 08.77995, 
44.81825, 08.77992, 
44.81117, 08.76834, 
44.80116, 08.75054, 
44.80114, 08.75049, 
44.79912, 08.74689, 
44.79911, 08.74688, 
44.79761, 08.74421, 
44.79760, 08.74420, 
44.79738, 08.74380, 
44.79737, 08.74379, 
44.79737, 08.74378, 
44.79705, 08.74321, 
44.79704, 08.74320, 
44.79384, 08.73748, 
44.79383, 08.73747, 
44.78708, 08.72536, 
44.78654, 08.72422, 
44.78586, 08.72254, 
44.78534, 08.72103, 
44.77877, 08.69774, 
44.77806, 08.69459, 
44.77755, 08.69189, 
44.77706, 08.68863, 
44.77705, 08.68860, 
44.77600, 08.67958, 
44.77580, 08.67830, 
44.77542, 08.67644, 
44.77490, 08.67452, 
44.77450, 08.67329, 
44.77396, 08.67184, 
44.77253, 08.66853, 
44.77246, 08.66831, 
44.77235, 08.66807, 
44.77232, 08.66803, 
44.76723, 08.65632, 
44.76722, 08.65628, 
44.76660, 08.65486, 
44.76660, 08.65485, 
44.76261, 08.64574, 
44.76227, 08.64509, 
44.76181, 08.64441, 
44.76135, 08.64387, 
44.76103, 08.64357, 
44.76065, 08.64328, 
44.76000, 08.64297, 
44.75958, 08.64287, 
44.75908, 08.64283, 
44.75884, 08.64284, 
44.75853, 08.64288, 
44.75797, 08.64301, 
44.75757, 08.64318, 
44.75713, 08.64349, 
44.75685, 08.64376, 
44.75587, 08.64489, 
44.75558, 08.64514, 
44.75542, 08.64525, 
44.75533, 08.64533, 
44.75505, 08.64549, 
44.75503, 08.64549, 
44.75484, 08.64559, 
44.75442, 08.64577, 
44.75420, 08.64584, 
44.75418, 08.64584, 
44.75387, 08.64594, 
44.75383, 08.64594, 
44.75362, 08.64600, 
44.75341, 08.64604, 
44.75329, 08.64613, 
44.75143, 08.64642, 
44.75142, 08.64643, 
44.75137, 08.64643, 
44.74958, 08.64685, 
44.74894, 08.64704, 
44.74730, 08.64762, 
44.74633, 08.64804, 
44.74632, 08.64805, 
44.74547, 08.64844, 
44.74532, 08.64853, 
44.74476, 08.64878, 
44.74468, 08.64883, 
44.74281, 08.64972, 
44.74182, 08.65038, 
44.74105, 08.65102, 
44.74035, 08.65172, 
44.74028, 08.65181, 
44.74013, 08.65196, 
44.73964, 08.65256, 
44.73883, 08.65371, 
44.73828, 08.65466, 
44.73728, 08.65658, 
44.73655, 08.65784, 
44.73593, 08.65876, 
44.73527, 08.65962, 
44.73461, 08.66036, 
44.73456, 08.66040, 
44.73442, 08.66055, 
44.73442, 08.66056, 
44.73368, 08.66126, 
44.73367, 08.66126, 
44.73287, 08.66193, 
44.73187, 08.66260, 
44.72623, 08.66586, 
44.72507, 08.66643, 
44.72409, 08.66678, 
44.72312, 08.66701, 
44.72311, 08.66702, 
44.72305, 08.66704, 
44.72182, 08.66718, 
44.72091, 08.66719, 
44.71970, 08.66708, 
44.71967, 08.66707, 
44.71935, 08.66703, 
44.71934, 08.66702, 
44.71828, 08.66687, 
44.71827, 08.66686, 
44.71711, 08.66669, 
44.71556, 08.66658, 
44.71435, 08.66657, 
44.71323, 08.66664, 
44.71194, 08.66678, 
44.70796, 08.66738, 
44.70707, 08.66746, 
44.70704, 08.66747, 
44.70565, 08.66752, 
44.70422, 08.66747, 
44.70338, 08.66739, 
44.70324, 08.66736, 
44.70282, 08.66731, 
44.69118, 08.66532, 
44.69059, 08.66516, 
44.69057, 08.66516, 
44.68930, 08.66468, 
44.68860, 08.66433, 
44.68606, 08.66292, 
44.68602, 08.66289, 
44.68539, 08.66255, 
44.68535, 08.66252, 
44.68337, 08.66143, 
44.68336, 08.66143, 
44.68332, 08.66140, 
44.68267, 08.66104, 
44.68266, 08.66103, 
44.68235, 08.66087, 
44.68234, 08.66086, 
44.68233, 08.66086, 
44.68219, 08.66077, 
44.68218, 08.66077, 
44.68217, 08.66076, 
44.67954, 08.65930, 
44.67951, 08.65929, 
44.67949, 08.65927, 
44.67855, 08.65873, 
44.67819, 08.65856, 
44.67741, 08.65829, 
44.67717, 08.65823, 
44.67664, 08.65814, 
44.67658, 08.65814, 
44.67658, 08.65813, 
44.67585, 08.65811, 
44.67568, 08.65812, 
44.67444, 08.65833, 
44.67442, 08.65834, 
44.67421, 08.65839, 
44.67420, 08.65840, 
44.67414, 08.65841, 
44.67377, 08.65855, 
44.67376, 08.65856, 
44.67373, 08.65857, 
44.67368, 08.65861, 
44.67352, 08.65868, 
44.67346, 08.65869, 
44.67315, 08.65881, 
44.67313, 08.65881, 
44.67299, 08.65887, 
44.67157, 08.65935, 
44.67110, 08.65954, 
44.67085, 08.65962, 
44.67034, 08.65974, 
44.67029, 08.65976, 
44.67025, 08.65976, 
44.66974, 08.65986, 
44.66899, 08.65994, 
44.66811, 08.65993, 
44.66771, 08.65990, 
44.66717, 08.65982, 
44.66290, 08.65896, 
44.66189, 08.65884, 
44.66096, 08.65883, 
44.66053, 08.65885, 
44.65511, 08.65946, 
44.65443, 08.65958, 
44.65362, 08.65981, 
44.65319, 08.65998, 
44.65257, 08.66028, 
44.65110, 08.66113, 
44.65050, 08.66141, 
44.65028, 08.66149, 
44.64973, 08.66162, 
44.64949, 08.66165, 
44.64910, 08.66166, 
44.64846, 08.66160, 
44.64776, 08.66144, 
44.64406, 08.66041, 
44.64398, 08.66040, 
44.64383, 08.66036, 
44.64323, 08.66028, 
44.64287, 08.66028, 
44.64251, 08.66031, 
44.64195, 08.66042, 
44.64111, 08.66070, 
44.64103, 08.66074, 
44.63600, 08.66255, 
44.63599, 08.66256, 
44.63531, 08.66279, 
44.63499, 08.66285, 
44.63438, 08.66290, 
44.63393, 08.66287, 
44.63358, 08.66281, 
44.63294, 08.66260, 
44.63280, 08.66254, 
44.63251, 08.66238, 
44.63243, 08.66236, 
44.63178, 08.66190, 
44.63127, 08.66146, 
44.63127, 08.66145, 
44.62966, 08.65996, 
44.62963, 08.65994, 
44.62859, 08.65897, 
44.62842, 08.65884, 
44.62831, 08.65873, 
44.62806, 08.65854, 
44.62736, 08.65812, 
44.62680, 08.65788, 
44.62610, 08.65768, 
44.62562, 08.65761, 
44.62559, 08.65760, 
44.62417, 08.65748, 
44.62407, 08.65746, 
44.62332, 08.65740, 
44.62289, 08.65734, 
44.62234, 08.65722, 
44.62163, 08.65701, 
44.62112, 08.65682, 
44.61913, 08.65595, 
44.61875, 08.65581, 
44.61853, 08.65575, 
44.61812, 08.65568, 
44.61764, 08.65568, 
44.61679, 08.65583, 
44.61509, 08.65633, 
44.61499, 08.65638, 
44.61479, 08.65645, 
44.61422, 08.65675, 
44.61379, 08.65703, 
44.61344, 08.65731, 
44.60803, 08.66235, 
44.60758, 08.66262, 
44.60692, 08.66286, 
44.60608, 08.66304, 
44.60497, 08.66322, 
44.60493, 08.66322, 
44.60462, 08.66328, 
44.60433, 08.66336, 
44.60374, 08.66361, 
44.60335, 08.66384, 
44.60286, 08.66422, 
44.60245, 08.66463, 
44.60152, 08.66580, 
44.60117, 08.66614, 
44.60089, 08.66637, 
44.60054, 08.66660, 
44.60018, 08.66678, 
44.59993, 08.66687, 
44.59992, 08.66687, 
44.59973, 08.66693, 
44.59919, 08.66701, 
44.59608, 08.66708, 
44.59569, 08.66704, 
44.59560, 08.66702, 
44.59555, 08.66702, 
44.59533, 08.66697, 
44.59495, 08.66684, 
44.59425, 08.66650, 
44.59425, 08.66649, 
44.59325, 08.66594, 
44.59324, 08.66593, 
44.59314, 08.66588, 
44.59313, 08.66587, 
44.59174, 08.66510, 
44.59170, 08.66507, 
44.59118, 08.66479, 
44.59094, 08.66469, 
44.59088, 08.66468, 
44.59085, 08.66466, 
44.59069, 08.66461, 
44.59061, 08.66460, 
44.59048, 08.66456, 
44.58935, 08.66438, 
44.58915, 08.66438, 
44.58797, 08.66460, 
44.58784, 08.66465, 
44.58704, 08.66488, 
44.58669, 08.66494, 
44.58625, 08.66497, 
44.58609, 08.66495, 
44.58594, 08.66495, 
44.58567, 08.66492, 
44.58513, 08.66477, 
44.58483, 08.66464, 
44.58457, 08.66450, 
44.58453, 08.66446, 
44.58410, 08.66417, 
44.58339, 08.66350, 
44.58062, 08.66041, 
44.58041, 08.66021, 
44.57974, 08.65968, 
44.57935, 08.65943, 
44.57905, 08.65927, 
44.57852, 08.65904, 
44.57802, 08.65889, 
44.57737, 08.65878, 
44.57690, 08.65876, 
44.57647, 08.65879, 
44.57424, 08.65917, 
44.57324, 08.65940, 
44.57267, 08.65960, 
44.57266, 08.65960, 
44.57265, 08.65961, 
44.57132, 08.66007, 
44.57091, 08.66018, 
44.56917, 08.66084, 
44.56828, 08.66111, 
44.56740, 08.66145, 
44.56719, 08.66151, 
44.56520, 08.66229, 
44.56477, 08.66252, 
44.56427, 08.66285, 
44.56375, 08.66329, 
44.56324, 08.66386, 
44.56207, 08.66546, 
44.56138, 08.66627, 
44.56135, 08.66629, 
44.56130, 08.66635, 
44.56127, 08.66637, 
44.56112, 08.66652, 
44.56074, 08.66684, 
44.56039, 08.66710, 
44.56002, 08.66732, 
44.55741, 08.66839, 
44.55726, 08.66847, 
44.55448, 08.66951, 
44.55363, 08.66979, 
44.55298, 08.66997, 
44.55101, 08.67038, 
44.55098, 08.67038, 
44.55037, 08.67051, 
44.54942, 08.67080, 
44.54939, 08.67080, 
44.54913, 08.67093, 
44.54907, 08.67095, 
44.54906, 08.67096, 
44.54905, 08.67096, 
44.54891, 08.67103, 
44.54890, 08.67103, 
44.54845, 08.67128, 
44.54760, 08.67185, 
44.54698, 08.67236, 
44.54696, 08.67239, 
44.54665, 08.67267, 
44.54641, 08.67292, 
44.54636, 08.67299, 
44.54620, 08.67314, 
44.54612, 08.67324, 
44.54612, 08.67325, 
44.54566, 08.67380, 
44.54563, 08.67386, 
44.54538, 08.67419, 
44.54323, 08.67740, 
44.54314, 08.67751, 
44.54263, 08.67831, 
44.54247, 08.67861, 
44.54224, 08.67914, 
44.54210, 08.67957, 
44.54210, 08.67958, 
44.54207, 08.67966, 
44.54187, 08.68048, 
44.54178, 08.68103, 
44.54155, 08.68320, 
44.54104, 08.68973, 
44.54081, 08.69090, 
44.54062, 08.69150, 
44.54025, 08.69236, 
44.53980, 08.69317, 
44.53961, 08.69345, 
44.53957, 08.69353, 
44.53921, 08.69404, 
44.53886, 08.69447, 
44.53833, 08.69497, 
44.53814, 08.69511, 
44.53752, 08.69545, 
44.53731, 08.69552, 
44.53725, 08.69555, 
44.53660, 08.69569, 
44.53595, 08.69578, 
44.53542, 08.69594, 
44.53525, 08.69602, 
44.53517, 08.69604, 
44.53401, 08.69666, 
44.53333, 08.69692, 
44.53290, 08.69700, 
44.53176, 08.69711, 
44.53175, 08.69712, 
44.53165, 08.69712, 
44.53136, 08.69717, 
44.53121, 08.69718, 
44.53101, 08.69722, 
44.53096, 08.69724, 
44.53090, 08.69725, 
44.53046, 08.69741, 
44.53002, 08.69765, 
44.52891, 08.69843, 
44.52863, 08.69860, 
44.52807, 08.69886, 
44.52746, 08.69903, 
44.52582, 08.69922, 
44.52572, 08.69922, 
44.52370, 08.69945, 
44.52360, 08.69945, 
44.52356, 08.69946, 
44.52348, 08.69946, 
44.52280, 08.69955, 
44.52216, 08.69960, 
44.52147, 08.69953, 
44.52135, 08.69950, 
44.52133, 08.69950, 
44.52078, 08.69934, 
44.52048, 08.69922, 
44.52033, 08.69914, 
44.52008, 08.69904, 
44.51950, 08.69874, 
44.51931, 08.69867, 
44.51916, 08.69859, 
44.51888, 08.69850, 
44.51884, 08.69848, 
44.51851, 08.69839, 
44.51819, 08.69836, 
44.51816, 08.69835, 
44.51781, 08.69836, 
44.51746, 08.69841, 
44.51724, 08.69846, 
44.51524, 08.69918, 
44.51507, 08.69926, 
44.51298, 08.70005, 
44.51256, 08.70029, 
44.51207, 08.70063, 
44.51157, 08.70109, 
44.51156, 08.70111, 
44.51008, 08.70248, 
44.50956, 08.70289, 
44.50905, 08.70322, 
44.50818, 08.70369, 
44.50746, 08.70400, 
44.50731, 08.70405, 
44.50718, 08.70412, 
44.50649, 08.70440, 
44.50607, 08.70461, 
44.50577, 08.70473, 
44.50479, 08.70529, 
44.50110, 08.70762, 
44.50073, 08.70789, 
44.50072, 08.70789, 
44.50067, 08.70793, 
44.50021, 08.70840, 
44.49991, 08.70880, 
44.49961, 08.70928, 
44.49933, 08.70985, 
44.49918, 08.71023, 
44.49894, 08.71104, 
44.49883, 08.71165, 
44.49875, 08.71249, 
44.49874, 08.71829, 
44.49873, 08.71829, 
44.49867, 08.71891, 
44.49850, 08.71972, 
44.49849, 08.71973, 
44.49848, 08.71979, 
44.49824, 08.72047, 
44.49809, 08.72081, 
44.49722, 08.72241, 
44.49681, 08.72325, 
44.49653, 08.72399, 
44.49653, 08.72401, 
44.49632, 08.72471, 
44.49631, 08.72478, 
44.49628, 08.72488, 
44.49603, 08.72620, 
44.49557, 08.72811, 
44.49505, 08.72919, 
44.49479, 08.72959, 
44.49441, 08.73009, 
44.49390, 08.73059, 
44.49306, 08.73122, 
44.49300, 08.73128, 
44.49206, 08.73199, 
44.49202, 08.73201, 
44.49167, 08.73228, 
44.49130, 08.73253, 
44.49071, 08.73285, 
44.49020, 08.73309, 
44.49000, 08.73316, 
44.48967, 08.73322, 
44.48835, 08.73338, 
44.48699, 08.73338, 
44.48595, 08.73331, 
44.48473, 08.73332, 
44.48386, 08.73337, 
44.48289, 08.73348, 
44.48195, 08.73365, 
44.48120, 08.73394, 
44.48044, 08.73438, 
44.48024, 08.73453, 
44.48020, 08.73455, 
44.48020, 08.73456, 
44.47949, 08.73503, 
44.47924, 08.73516, 
44.47890, 08.73528, 
44.47837, 08.73537, 
44.47790, 08.73539, 
44.47751, 08.73537, 
44.47642, 08.73515, 
44.47590, 08.73510, 
44.47572, 08.73511, 
44.47507, 08.73523, 
44.47485, 08.73531, 
44.47425, 08.73562, 
44.47396, 08.73582, 
44.47362, 08.73612, 
44.47298, 08.73693, 
44.47247, 08.73745, 
44.47153, 08.73857, 
44.47084, 08.73947, 
44.47015, 08.74026, 
44.46888, 08.74159, 
44.46851, 08.74193, 
44.46782, 08.74246, 
44.46665, 08.74317, 
44.46645, 08.74326, 
44.46644, 08.74326, 
44.46643, 08.74327, 
44.46642, 08.74327, 
44.46639, 08.74329, 
44.46627, 08.74333, 
44.46625, 08.74333, 
44.46609, 08.74338, 
44.46037, 08.74406, 
44.45963, 08.74410, 
44.45741, 08.74443, 
44.45681, 08.74447, 
44.45629, 08.74455, 
44.45553, 08.74462, 
44.45498, 08.74458, 
44.45407, 08.74440, 
44.45400, 08.74437, 
44.45340, 08.74402, 
44.45318, 08.74386, 
44.45279, 08.74352, 
44.45258, 08.74330, 
44.45206, 08.74266, 
44.45201, 08.74256, 
44.44895, 08.73848, 
44.44855, 08.73789, 
44.44853, 08.73787, 
44.44844, 08.73773, 
44.44819, 08.73725, 
44.44792, 08.73657, 
44.44780, 08.73610, 
44.44774, 08.73593, 
44.44773, 08.73582, 
44.44751, 08.73467, 
44.44748, 08.73392, 
44.44751, 08.73316, 
44.44762, 08.73243, 
44.44771, 08.73200, 
44.44789, 08.73141, 
44.44818, 08.73071, 
44.44853, 08.73006, 
44.44878, 08.72969, 
44.45035, 08.72793, 
44.45074, 08.72737, 
44.45098, 08.72693, 
44.45124, 08.72634, 
44.45152, 08.72542, 
44.45160, 08.72504, 
44.45199, 08.72218, 
44.45202, 08.72182, 
44.45201, 08.72108, 
44.45192, 08.72007, 
44.45181, 08.71951, 
44.45167, 08.71897, 
44.45147, 08.71838, 
44.45142, 08.71829, 
44.45114, 08.71764, 
44.45080, 08.71706, 
44.45079, 08.71706, 
44.45079, 08.71705, 
44.45065, 08.71684, 
44.45040, 08.71653, 
44.45040, 08.71652, 
44.45028, 08.71637, 
44.44997, 08.71607, 
44.44966, 08.71581, 
44.44937, 08.71564, 
44.44887, 08.71529, 
44.44869, 08.71520, 
44.44867, 08.71520, 
44.44814, 08.71501, 
44.44769, 08.71492, 
44.44733, 08.71489, 
44.44688, 08.71493, 
44.44671, 08.71496, 
44.44620, 08.71511, 
44.44564, 08.71537, 
44.44516, 08.71568, 
44.44466, 08.71609, 
44.44446, 08.71629, 
44.44402, 08.71682, 
44.44362, 08.71747, 
44.44331, 08.71808, 
44.44304, 08.71880, 
44.44300, 08.71895, 
44.44297, 08.71902, 
44.44289, 08.71940, 
